Name,Address,City,State,Zip Code,Country,Latitude,Longitude,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate
YUM Brands,1040 N Bell Blvd,Cedar Park,TX,78613,US,30.5215,-97.83,79699.0,35.1,101832.0,39885.0,3617.0,4.538325449503758
YUM Brands,1545 S Highway 183,Leander,TX,78641,US,30.5596,-97.8455,65654.0,34.9,94685.0,36055.0,4027.0,6.1336704541992875
Burger King,4671 Bauer Farm Dr,Lawrence,KS,66049,US,38.97204,-95.30256999999999,30809.0,35.8,69729.0,38953.0,3621.0,11.753059171021455
YUM Brands,12156 South St,Artesia,CA,90701,US,33.858478000000005,-118.072976,16858.0,38.8,63792.0,24172.0,1659.0,9.84102503262546
McDonald's,1421 Mission St,Santa Cruz,CA,95060,US,36.967116,-122.03898999999998,47367.0,35.5,71485.0,43396.0,11749.0,24.804188570101548
Panda Express,129 Los Cerritos Mall,Cerritos,CA,90703,US,33.863820000000004,-118.09326000000001,50963.0,45.1,98934.0,38355.0,2699.0,5.295999058140219
McDonald's,2530 E Jolly Rd,Lansing,MI,48910,US,42.68233,-84.5157,35288.0,31.9,40271.0,22844.0,8153.0,23.10417138970755
YUM Brands,1925 7th Ave,Marion,IA,52302,US,42.03302,-91.59062,40340.0,39.4,70347.0,35825.0,2911.0,7.2161626177491325
McDonald's,2670 FM 423,Little Elm,TX,75068,US,33.176727,-96.88814,61043.0,33.9,99472.0,35857.0,3706.0,6.071130186917419
SUBWAY,5150 Coolidge Hwy,Royal Oak,MI,48073,US,42.53875,-83.18184000000001,34242.0,37.5,76203.0,43932.0,2516.0,7.347701652940833
McDonald's,4980 Cary Glen Blvd,Cary,NC,27519,US,35.8193,-78.90189000000001,55111.0,38.9,130337.0,51526.0,1916.0,3.4766199125401465
McDonald's,1990 El Camino Real,Santa Clara,CA,95050,US,37.351929999999996,-121.95876000000001,39452.0,33.4,88872.0,40803.0,5867.0,14.871235932272128
SONIC Drive-In,305 W 11 Mile Rd,Royal Oak,MI,48067,US,42.48936,-83.14695,24901.0,34.6,82025.0,54465.0,1602.0,6.433476567206136
Wendy's,4590 Park Blvd N,Pinellas Park,FL,33781,US,27.83903087,-82.69554133,25059.0,42.5,40055.0,23721.0,4786.0,19.09892653338122
Burger King,3590 Harden Blvd,Lakeland,FL,33803,US,27.9993,-81.9744,29675.0,43.0,51502.0,31772.0,3303.0,11.130581297388375
Jimmy Johns,4128 S Florida Ave,Lakeland,FL,33813,US,27.9899,-81.9567,37211.0,42.7,82354.0,37384.0,1791.0,4.813092902636317
Jimmy Johns,4128 S Florida Ave,Lakeland,FL,33813,US,27.9899,-81.9567,37211.0,42.7,82354.0,37384.0,1791.0,4.813092902636317
McDonald's,8001 US Highway 19 N,Pinellas Park,FL,33781,US,27.844988,-82.68772,25059.0,42.5,40055.0,23721.0,4786.0,19.09892653338122
McDonald's,2300 E Bay Dr,Largo,FL,33771,US,27.916999999999998,-82.7633,30346.0,51.2,41473.0,25169.0,3676.0,12.113622882752257
McDonald's,860 E Interstate 20,Arlington,TX,76018,US,32.67553,-97.09340999999999,31729.0,33.9,67081.0,24577.0,2474.0,7.79728324245958
Chick-Fil-A,3041 W Camp Wisdom Rd,Grand Prairie,TX,75052,US,32.64781,-97.05877,95516.0,34.9,77230.0,28549.0,7443.0,7.792411742535282
SONIC Drive-In,4111 S Bowen Rd,Arlington,TX,76016,US,32.678740000000005,-97.1491,31318.0,43.9,81411.0,39784.0,1875.0,5.986972348170381
Panda Express,20783 N 83rd Ave,Peoria,AZ,85382,US,33.672257,-112.23984399999999,39556.0,43.0,69833.0,33297.0,2632.0,6.653857821822227
Arby's,5200 Calhoun Memorial Hwy,Easley,SC,29640,US,34.825218,-82.559303,30295.0,42.0,45804.0,23414.0,4842.0,15.98283545139462
Arby's,8349 Two Notch Rd,Columbia,SC,29223,US,34.085246000000005,-80.937689,50870.0,36.2,50665.0,29972.0,8253.0,16.223707489679576
Arby's,2200 W Dekalb St,Camden,SC,29020,US,34.250161,-80.644851,21408.0,47.3,41215.0,25725.0,3535.0,16.512518684603886
Arby's,5197 Shore Dr,Virginia Beach,VA,23455,US,36.906025,-76.151578,49703.0,36.1,74100.0,40076.0,2807.0,5.647546425769068
Arby's,1720 General Booth Blvd,Virginia Beach,VA,23454,US,36.780852,-76.001515,59699.0,36.4,76080.0,39178.0,4980.0,8.341848272165363
Arby's,1720 General Booth Blvd,Virginia Beach,VA,23454,US,36.780852,-76.001515,59699.0,36.4,76080.0,39178.0,4980.0,8.341848272165363
Arby's,1768 Laskin Rd,Virginia Beach,VA,23454,US,36.85047,-76.02602399999999,59699.0,36.4,76080.0,39178.0,4980.0,8.341848272165363
Arby's,2101 West Main Street,Salem,VA,24153,US,37.287862,-80.096023,38125.0,42.8,61511.0,31631.0,3044.0,7.984262295081967
Arby's,685 Brandon Ave,Roanoke,VA,24014,US,37.256934,-79.957766,17401.0,45.1,56792.0,37096.0,1837.0,10.556864548014483
Arby's,9080 W Broad St,Henrico,VA,23294,US,37.636727,-77.549289,18168.0,32.3,56527.0,29834.0,1696.0,9.335094671950683
Arby's,1401 Jameson Ave SE,Roanoke,VA,24013,US,37.271817999999996,-79.919915,8473.0,35.5,34925.0,16614.0,2245.0,26.495928242653132
Arby's,3944 Brambleton Ave SW,Roanoke,VA,24018,US,37.231659,-80.00764699999999,37584.0,43.1,67797.0,41192.0,2656.0,7.066836951894423
Arby's,3944 Brambleton Ave SW,Roanoke,VA,24018,US,37.231659,-80.00764699999999,37584.0,43.1,67797.0,41192.0,2656.0,7.066836951894423
Arby's,3944 Brambleton Ave SW,Roanoke,VA,24018,US,37.231659,-80.00764699999999,37584.0,43.1,67797.0,41192.0,2656.0,7.066836951894423
Arby's,58 S Carlton St,Harrisonburg,VA,22801,US,38.443475,-78.856123,40657.0,25.4,48767.0,23813.0,10846.0,26.676833017684533
Arby's,7411 Midlothian Tpke,Richmond,VA,23225,US,37.499387,-77.532852,42960.0,36.6,48397.0,30108.0,7700.0,17.92364990689013
Arby's,5205 Brook Rd,Richmond,VA,23227,US,37.60219,-77.454039,25491.0,43.6,50991.0,36059.0,3712.0,14.562002275312855
Arby's,10831 Promenade Lane,Manassas,VA,20109,US,38.7967,-77.519425,40717.0,30.8,70629.0,29548.0,4134.0,10.15300734337009
Arby's,1202 E LynchburgSalem Hwy,Bedford,VA,24523,US,37.323603999999996,-79.495288,20085.0,46.4,51255.0,25216.0,2796.0,13.92083644510829
Arby's,1202 E LynchburgSalem Hwy,Bedford,VA,24523,US,37.323603999999996,-79.495288,20085.0,46.4,51255.0,25216.0,2796.0,13.92083644510829
Arby's,13220 Midlothian Turnpike,Midlothian,VA,23113,US,37.503028,-77.644177,25076.0,45.5,109940.0,60597.0,1076.0,4.290955495294305
Arby's,9874 Liberia Ave,Manassas,VA,20110,US,38.741455,-77.451666,48509.0,34.6,81042.0,31726.0,3857.0,7.951101857387289
Arby's,4783 S Amherst Hwy,Madison Heights,VA,24572,US,37.441893,-79.11941800000001,16698.0,41.8,45077.0,23787.0,2722.0,16.30135345550365
Arby's,21717 Timberlake Rd,Lynchburg,VA,24502,US,37.326646999999994,-79.250656,45406.0,28.1,49864.0,23308.0,7141.0,15.726996432189578
Arby's,3200 W Mercury Blvd,Hampton,VA,23666,US,37.033187,-76.41782099999999,51930.0,36.5,55962.0,29266.0,7701.0,14.829578278451763
Arby's,109 Market Dr,Emporia,VA,23847,US,36.703902,-77.54146300000001,15334.0,39.9,33591.0,16745.0,2948.0,19.225251076040173
Arby's,1700 Timberwood Blvd,Charlottesville,VA,22911,US,38.129807,-78.437118,17732.0,42.5,78239.0,42494.0,1009.0,5.690277464471013
Arby's,193 Grant Ave,Auburn,NY,13021,US,42.948394,-76.54861700000001,38114.0,43.1,51709.0,30400.0,5054.0,13.260219341974079
YUM Brands,810 Canandaigua Rd,Geneva,NY,14456,US,42.85712399,-77.01211988,19201.0,35.8,47522.0,25401.0,2810.0,14.634654445080985
YUM Brands,810 Canandaigua Rd,Geneva,NY,14456,US,42.85699,-77.01323000000001,19201.0,35.8,47522.0,25401.0,2810.0,14.634654445080985
SONIC Drive-In,9500 Federal Blvd,Denver,CO,80260,US,39.869274,-105.02447,34538.0,31.4,46846.0,23197.0,6649.0,19.25125948230934
SUBWAY,8700 Wadsworth Blvd,Arvada,CO,80003,US,39.854890000000005,-105.08171999999999,36969.0,37.0,65957.0,32552.0,2913.0,7.879574778868782
In-N-Out Burger,28900 Henry Miller Rd,Gustine,CA,95322,US,37.10065,-121.01378000000001,10546.0,34.7,53737.0,23125.0,2405.0,22.804854921297174
Domino's Pizza,501 Old Greenville Hwy Ste 4,Clemson,SC,29631,US,34.69015,-82.81159,15176.0,23.8,42886.0,27979.0,5799.0,38.211649973642594
YUM Brands,1308 Molalla Ave,Oregon City,OR,97045,US,45.3358,-122.5908,55968.0,40.6,76495.0,34095.0,4467.0,7.981346483704974
SONIC Drive-In,11010 Highway 105 E,Conroe,TX,77301,US,30.323542,-95.40193000000001,33660.0,31.1,43178.0,20368.0,5644.0,16.767676767676768
Jack In The Box,15320 S Interstate 35,Buda,TX,78610,US,30.086223999999998,-97.82126,35142.0,35.0,79318.0,33389.0,2381.0,6.775368504922884
McDonald's,1002 S I 45,Willis,TX,77378,US,30.4198,-95.493,16201.0,34.1,58249.0,22849.0,2802.0,17.295228689587063
SONIC Drive-In,17518 State Highway 6,Manvel,TX,77578,US,29.48051793,-95.39710716,20310.0,35.5,100347.0,36939.0,1092.0,5.376661742983752
YUM Brands,3207 W Davis St,Conroe,TX,77304,US,30.32110481,-95.48691339,30785.0,35.2,63489.0,41485.0,2447.0,7.94867630339451
McDonald's,6621 Fannin St,Houston,TX,77030,US,29.70857,-95.401496,10963.0,34.1,86034.0,66871.0,1513.0,13.800966888625377
McDonald's,415 S Main St,Rolesville,NC,27571,US,35.91689933,-78.46715495,6664.0,36.0,112425.0,35803.0,210.0,3.1512605042016806
Wendy's,2071 E Apple Ave,Muskegon,MI,49442,US,43.2342,-86.1923,41478.0,33.4,37332.0,17906.0,9988.0,24.080235305463138
McDonald's,587 S Watson Rd,Buckeye,AZ,85326,US,33.441590000000005,-112.55625,60999.0,32.2,59477.0,19177.0,7415.0,12.155936982573484
YUM Brands,865 Rostraver Rd,Belle Vernon,PA,15012,US,40.1382,-79.84298000000001,15420.0,47.3,64773.0,33806.0,1290.0,8.365758754863814
McDonald's,730 W Norton Ave,Muskegon,MI,49441,US,43.1912,-86.2619,35802.0,42.5,48991.0,28975.0,5357.0,14.962851237361042
McDonald's,3946 Brodhead Rd,Monaca,PA,15061,US,40.680609999999994,-80.30226,12622.0,42.1,53811.0,28642.0,1100.0,8.714942164474726
Wendy's,2340 Salem Rd SE,Conyers,GA,30013,US,33.6268,-83.9768,26368.0,38.8,61085.0,29517.0,2683.0,10.175212378640778
McDonald's,2632 Highway 155,Locust Grove,GA,30248,US,33.3661,-84.1796,25161.0,34.9,68030.0,26214.0,2330.0,9.260363260601725
SONIC Drive-In,1375 Highway 138,Conyers,GA,30013,US,33.658471,-84.000051,26368.0,38.8,61085.0,29517.0,2683.0,10.175212378640778
McDonald's,210 Kernstown Commons Blvd,Winchester,VA,22602,US,39.1196,-78.19632,29923.0,39.7,78916.0,36349.0,1807.0,6.038833004712094
Panera Bread,1853 2nd St,Highland Park,IL,60035,US,42.18626,-87.80129000000001,29734.0,46.6,147973.0,86955.0,1462.0,4.9169301136745815
Panera Bread,1853 2nd St,Highland Park,IL,60035,US,42.18626,-87.80129000000001,29734.0,46.6,147973.0,86955.0,1462.0,4.9169301136745815
Culver's,220 Oak Creek Plz,Mundelein,IL,60060,US,42.240189,-87.987713,37208.0,37.2,93108.0,40293.0,2406.0,6.466351322296281
SONIC Drive-In,3331 Route 27,Franklin Park,NJ,8823,US,40.43002763,-74.55639839,,,,,,
McDonald's,705 Middletown Warwick Rd,Middletown,DE,19709,US,39.44583,-75.73776,40802.0,39.0,101320.0,40240.0,1672.0,4.0978383412577815
YUM Brands,1925 Lancaster Ave,Wilmington,DE,19805,US,39.74699159,-75.57422679999999,38984.0,34.5,46515.0,25774.0,8128.0,20.849579314590603
YUM Brands,320 S West End Blvd,Quakertown,PA,18951,US,40.435,-75.3533,34904.0,42.9,71690.0,35689.0,2131.0,6.105317442126977
McDonald's,1021 Route 73,Pennsauken,NJ,8110,US,39.99109,-75.02723,,,,,,
McDonald's,699 S Military Rd,Fond du Lac,WI,54935,US,43.763459999999995,-88.46615,42107.0,38.4,51351.0,26968.0,4952.0,11.760514878761251
McDonald's,770 W Johnson St,Fond du Lac,WI,54935,US,43.7839,-88.47511999999999,42107.0,38.4,51351.0,26968.0,4952.0,11.760514878761251
Del Taco,109 Via Pico Plz,San Clemente,CA,92672,US,33.4371,-117.6221,34110.0,45.6,81347.0,51284.0,2663.0,7.807094693638229
McDonald's,901 N Highway 27,Clermont,FL,34715,US,28.59275,-81.7524,,,,,,
SONIC Drive-In,1842 Snow Rd,Cleveland,OH,44134,US,41.405229999999996,-81.69579,37533.0,43.4,54113.0,28025.0,3197.0,8.517837636213466
YUM Brands,7456 Broadview Rd,Cleveland,OH,44134,US,41.36305,-81.68459,37533.0,43.4,54113.0,28025.0,3197.0,8.517837636213466
YUM Brands,2930 Carnegie Ave,Cleveland,OH,44115,US,41.499866,-81.66741,8284.0,25.6,12800.0,17914.0,4995.0,60.296957991308545
YUM Brands,2930 Carnegie Ave,Cleveland,OH,44115,US,41.499866,-81.66741,8284.0,25.6,12800.0,17914.0,4995.0,60.296957991308545
YUM Brands,2930 Carnegie Ave,Cleveland,OH,44115,US,41.499866,-81.66741,8284.0,25.6,12800.0,17914.0,4995.0,60.296957991308545
Jimmy Johns,7701 W Ridgewood Dr,Cleveland,OH,44129,US,41.383520000000004,-81.73806,28276.0,40.5,55740.0,28255.0,2507.0,8.866176262554816
McDonald's,9500 Euclid Ave,Cleveland,OH,44195,US,41.50336,-81.62059,,,,,,
Wendy's,4372 Liberty Ave,Vermilion,OH,44089,US,41.4253,-82.3408,15527.0,49.4,60521.0,34900.0,1189.0,7.657628646873189
SUBWAY,170 S Broadway,Saratoga Springs,NY,12866,US,43.07199,-73.78753,39178.0,43.4,80151.0,50457.0,1796.0,4.584205421409975
YUM Brands,3010 Route 50,Saratoga Springs,NY,12866,US,43.09943179,-73.74909639,39178.0,43.4,80151.0,50457.0,1796.0,4.584205421409975
YUM Brands,3010 Route 50,Saratoga Springs,NY,12866,US,43.09943179,-73.74909639,39178.0,43.4,80151.0,50457.0,1796.0,4.584205421409975
Dunkin' Donuts,430 Market St,Elmwood Park,NJ,7407,US,40.89862,-74.11234,,,,,,
McDonald's,6100 Jefferson Ave,Newport News,VA,23605,US,37.02093,-76.44534,13892.0,35.4,42810.0,23774.0,2443.0,17.585660811978116
SONIC Drive-In,1921 Emmorton Rd,Bel Air,MD,21015,US,39.50387,-76.32682,29192.0,42.1,107392.0,47618.0,1105.0,3.7852836393532474
YUM Brands,400 N Center St,Westminster,MD,21157,US,39.57594,-76.98248000000001,36985.0,41.0,82134.0,36430.0,2454.0,6.635122346897391
Chick-Fil-A,340 Eisenhower Dr,Hanover,PA,17331,US,39.82498,-76.9849,51636.0,43.0,62130.0,31311.0,3739.0,7.241072120226199
YUM Brands,130 Baltimore Pike,Bel Air,MD,21014,US,39.5326,-76.34899999999999,35681.0,41.9,88394.0,41695.0,1792.0,5.0222807656736075
McDonald's,216 North Ave,Garwood,NJ,7027,US,40.6541,-74.3211,,,,,,
McDonald's,216 North Ave,Garwood,NJ,7027,US,40.6541,-74.3211,,,,,,
Jimmy Johns,22662 Pontiac Trl,South Lyon,MI,48178,US,42.442158,-83.6510181,34308.0,42.0,92436.0,42851.0,1164.0,3.3927946834557536
YUM Brands,22315 Pontiac Trl,South Lyon,MI,48178,US,42.44419,-83.65078000000001,34308.0,42.0,92436.0,42851.0,1164.0,3.3927946834557536
Wendy's,728 Route 15 S,Lake Hopatcong,NJ,7849,US,40.95845,-74.59761,,,,,,
Burger King,22 Hampton House Rd,Newton,NJ,7860,US,41.0746,-74.7381,,,,,,
Wendy's,78 Brookside Ave,Chester,NY,10918,US,41.35968032,-74.28361787,12287.0,38.2,103597.0,35303.0,513.0,4.175144461626109
Wendy's,753 Main St,Poughkeepsie,NY,12603,US,41.6972,-73.9042,42589.0,42.0,83636.0,39772.0,2003.0,4.703092347789335
Wendy's,2001 South Rd,Poughkeepsie,NY,12601,US,41.625353000000004,-73.92085300000001,41539.0,35.2,45903.0,26510.0,7343.0,17.677363441585015
SONIC Drive-In,4233 Egan Dr,Savage,MN,55378,US,44.74586,-93.33301,29926.0,35.4,111355.0,43909.0,1710.0,5.714094767092161
Culver's,525 Village Walk Ln,Johnson Creek,WI,53038,US,43.08333,-88.76388,4242.0,37.9,81058.0,34371.0,201.0,4.738330975954739
Culver's,525 Village Walk Ln,Johnson Creek,WI,53038,US,43.08333,-88.76388,4242.0,37.9,81058.0,34371.0,201.0,4.738330975954739
McDonald's,1842 Sr 44,New Smyrna Beach,FL,32168,US,29.0137,-80.9433,27186.0,52.4,50557.0,30751.0,3190.0,11.733980725373353
McDonald's,2551 Lafitte Larose Hwy,Marrero,LA,70072,US,29.853859999999997,-90.10410999999999,56308.0,39.4,50954.0,24407.0,9249.0,16.425729914044187
McDonald's,3926 52nd St,Kenosha,WI,53144,US,42.58871,-87.85691,27266.0,34.7,58939.0,29838.0,4148.0,15.213085894520649
McDonald's,783 E Main St,Meriden,CT,6450,US,41.529057,-72.77775,,,,,,
McDonald's,412 W Main St,Meriden,CT,6451,US,41.539429999999996,-72.81714000000001,,,,,,
Burger King,4003 W Oakland Park Blvd,Fort Lauderdale,FL,33313,US,26.165,-80.2032,62405.0,33.9,36410.0,15982.0,14952.0,23.95961862030286
SUBWAY,105 E Flagler St,Miami,FL,33131,US,25.774379999999997,-80.191734,16715.0,34.8,88917.0,75008.0,1977.0,11.827699670954233
McDonald's,4440 Lone Tree Way,Antioch,CA,94531,US,37.9665,-121.7828,43788.0,35.4,97104.0,31881.0,3966.0,9.057275966018087
SONIC Drive-In,559 E Main St,Hendersonville,TN,37075,US,36.32094,-86.57445,65123.0,40.2,72670.0,37463.0,4041.0,6.205180965250372
Wendy's,168 E Main St,Hendersonville,TN,37075,US,36.307520000000004,-86.60773,65123.0,40.2,72670.0,37463.0,4041.0,6.205180965250372
Panera Bread,9970 University Plaza Dr,Fort Myers,FL,33913,US,26.49206,-81.78898000000001,23816.0,47.3,80713.0,41561.0,1222.0,5.131004366812227
SUBWAY,7770 Preserve Ln,Naples,FL,34119,US,26.273809999999997,-81.71054000000001,31632.0,52.4,87992.0,48272.0,2444.0,7.726353060192211
McDonald's,100 N McLean Blvd,South Elgin,IL,60177,US,41.99671,-88.3167,23109.0,36.3,93388.0,37311.0,1446.0,6.25730234973387
Burger King,200 Sundown,South Elgin,IL,60177,US,42.0040866,-88.29684237,23109.0,36.3,93388.0,37311.0,1446.0,6.25730234973387
Burger King,19110 S I 19 Frontage Rd,Green Valley,AZ,85614,US,31.9092,-110.9852,23617.0,70.0,51083.0,37041.0,1831.0,7.752889867468349
Wendy's,731 E Central Ave,Dayton,OH,45449,US,39.6768,-84.2421,17914.0,37.6,44651.0,24093.0,2858.0,15.954002456179525
Panda Express,3867 E Foothill Blvd,Pasadena,CA,91107,US,34.15015,-118.07723700000001,32364.0,42.1,95630.0,51685.0,2294.0,7.088122605363985
Dairy Queen,1411 Camp Jackson Rd,East Saint Louis,IL,62206,US,38.556871,-90.168708,15121.0,34.6,29266.0,16663.0,5423.0,35.864030156735666
Dairy Queen,301 W Main St,Madisonville,TX,77864,US,30.948552000000003,-95.91532600000001,7198.0,40.1,49467.0,22262.0,1058.0,14.698527368713531
Dairy Queen,301 W Main St,Madisonville,TX,77864,US,30.948552000000003,-95.91532600000001,7198.0,40.1,49467.0,22262.0,1058.0,14.698527368713531
Dairy Queen,1045 W Station St,Kankakee,IL,60901,US,41.118764,-87.879614,35509.0,36.9,47629.0,23460.0,8213.0,23.129347489368893
Dairy Queen,106 W North Ave,Olney,IL,62450,US,38.726420000000005,-88.085003,12230.0,42.4,44840.0,25647.0,1925.0,15.739983646770238
Dairy Queen,123 N 14th St,Nederland,TX,77627,US,29.973190000000002,-93.990996,21636.0,39.7,74129.0,36922.0,1281.0,5.920687742651137
Dairy Queen,827 S Main St,Lumberton,TX,77657,US,30.239984000000003,-94.195661,21612.0,35.9,72367.0,30279.0,1918.0,8.874699241162316
Dairy Queen,1427 Live Oak St,Marlin,TX,76661,US,31.306303000000003,-96.876396,8060.0,38.5,27102.0,11904.0,2489.0,30.88089330024814
Dairy Queen,1014 E Broad St,Mansfield,TX,76063,US,32.564978,-97.128895,71555.0,36.4,95407.0,38184.0,2907.0,4.062609181748305
Dairy Queen,7813 Slide Rd,Lubbock,TX,79424,US,33.522638,-101.922364,46174.0,35.5,78303.0,42300.0,2678.0,5.799800753670897
Dairy Queen,4205 San Bernardo Ave,Laredo,TX,78041,US,27.537376000000002,-99.50434,47261.0,33.4,47655.0,21857.0,11557.0,24.453566365502212
Dairy Queen,422 S Poplar St,Kermit,TX,79745,US,31.854578999999998,-103.092087,6967.0,32.6,56781.0,23622.0,1186.0,17.02310894215588
Arby's,3250 Erie Blvd E,Syracuse,NY,13214,US,43.049934,-76.07256600000001,8685.0,35.0,75809.0,32708.0,741.0,8.531951640759932
Arby's,3250 Erie Blvd E,Syracuse,NY,13214,US,43.049934,-76.07256600000001,8685.0,35.0,75809.0,32708.0,741.0,8.531951640759932
Arby's,5526 State Highway 7,Oneonta,NY,13820,US,42.458791,-75.022058,21997.0,29.5,48875.0,24122.0,3877.0,17.62513069964086
Arby's,100 Mall Blvd,Lakewood,NY,14750,US,42.09619,-79.306838,4483.0,47.9,55425.0,39264.0,319.0,7.115770689270578
Arby's,10438 Bennett Rd,Fredonia,NY,14063,US,42.455818,-79.310045,14676.0,33.0,55713.0,26366.0,2544.0,17.334423548650857
Arby's,798 E Main St,Cobleskill,NY,12043,US,42.679896,-74.4734,8171.0,33.4,51408.0,24931.0,1142.0,13.97625749602252
Arby's,2802 E Main St,Endicott,NY,13760,US,42.105602000000005,-76.0294,43350.0,43.7,56959.0,32046.0,4774.0,11.012687427912342
Arby's,4440 Mahoning Ave,Youngstown,OH,44515,US,41.102092999999996,-80.733974,26662.0,42.8,46661.0,25946.0,3291.0,12.343410096766934
Arby's,2840 Maysville Pike,Zanesville,OH,43701,US,39.893224,-82.043019,55595.0,40.9,41898.0,24392.0,10289.0,18.50705998740894
Jack In The Box,219 N Grand Ave,Gainesville,TX,76240,US,33.625159000000004,-97.13338,27419.0,40.1,50527.0,27134.0,4910.0,17.907290564936723
Jack In The Box,2801 Hillcroft St,Houston,TX,77057,US,29.735796,-95.50036999999999,41503.0,34.3,59104.0,51970.0,7501.0,18.073392284895068
Jack In The Box,7045 Airline Dr,Houston,TX,77076,US,29.863926,-95.384731,34985.0,28.1,37072.0,13107.0,10529.0,30.09575532371016
Jack In The Box,4015 Bobtown Rd,Garland,TX,75043,US,32.850024,-96.569661,61440.0,35.0,61466.0,26316.0,6860.0,11.165364583333334
Jack In The Box,516 N Wood St,Gilmer,TX,75644,US,32.732944,-94.942725,13387.0,36.8,43710.0,22831.0,2336.0,17.449764697094196
Jack In The Box,1382 Belt Line Rd,Garland,TX,75040,US,32.944751000000004,-96.64758,63153.0,34.1,61517.0,22455.0,7135.0,11.297958925150033
Jack In The Box,200 W Loop 820 S,Fort Worth,TX,76108,US,32.758584,-97.479125,43178.0,35.6,65864.0,32006.0,4285.0,9.924035388392237
Jack In The Box,3308 SE Loop 820,Fort Worth,TX,76140,US,32.660601,-97.273618,30661.0,32.6,54142.0,22784.0,5628.0,18.355565702358046
McDonald's,2375 Delk Rd SE,Marietta,GA,30067,US,33.92398,-84.48348,46647.0,33.4,57816.0,40103.0,6632.0,14.21742019851223
McDonald's,400 Towne Dr,Fayetteville,NY,13066,US,43.02978,-76.01843000000001,12550.0,47.0,89840.0,54699.0,748.0,5.960159362549801
McDonald's,400 Towne Dr,Fayetteville,NY,13066,US,43.02978,-76.01843000000001,12550.0,47.0,89840.0,54699.0,748.0,5.960159362549801
McDonald's,3398 Capital Cir NE,Tallahassee,FL,32308,US,30.50018,-84.24761,22441.0,42.6,61260.0,40545.0,2198.0,9.794572434383495
McDonald's,2612 W Morgan Ave,Milwaukee,WI,53221,US,42.98166,-87.94735,40209.0,37.8,49354.0,25588.0,6059.0,15.068765699221567
McDonald's,5421 New Albany Rd W,New Albany,OH,43054,US,40.0949,-82.824,26953.0,35.1,118640.0,62832.0,469.0,1.7400660408859867
Wendy's,6740 E Broad St,Columbus,OH,43213,US,39.98292,-82.81732,33551.0,33.9,39950.0,22493.0,7192.0,21.43602277130339
Wendy's,77 Granville St,Columbus,OH,43230,US,40.0186,-82.8788,58167.0,36.3,77377.0,38249.0,3544.0,6.092801760448364
SONIC Drive-In,6206 E Broad St,Columbus,OH,43213,US,39.98077,-82.83596,33551.0,33.9,39950.0,22493.0,7192.0,21.43602277130339
Wendy's,2516 Hilliard Rome Rd,Hilliard,OH,43026,US,40.00177576,-83.15355396,62169.0,35.3,86032.0,39083.0,4483.0,7.210989399861667
YUM Brands,811 Kifer Rd,Sunnyvale,CA,94086,US,37.375637,-122.01328999999998,49630.0,33.6,129112.0,63667.0,2866.0,5.774733024380415
YUM Brands,811 Kifer Rd,Sunnyvale,CA,94086,US,37.375637,-122.01328999999998,49630.0,33.6,129112.0,63667.0,2866.0,5.774733024380415
Wendy's,1724 W 5th Ave,Columbus,OH,43212,US,39.98944,-83.05230999999999,21350.0,30.4,65199.0,53569.0,2163.0,10.131147540983607
YUM Brands,5152 N High St,Columbus,OH,43214,US,40.0677,-83.0185,26229.0,40.5,70885.0,43505.0,2629.0,10.023256700598575
YUM Brands,1671 E Dublin Granville Rd,Columbus,OH,43229,US,40.08636,-82.97355999999999,53693.0,33.2,44053.0,21214.0,11016.0,20.516640902910993
Chick-Fil-A,1130 Malabar Rd SE,Palm Bay,FL,32907,US,27.9981,-80.6371,44097.0,41.5,49769.0,22177.0,5190.0,11.769508129804748
YUM Brands,1991 Stantonsburg Rd,Greenville,NC,27834,US,35.606751,-77.39639100000001,56458.0,31.5,36360.0,21081.0,15413.0,27.299939778242234
McDonald's,430 State St,Erie,PA,16501,US,42.130325,-80.086874,1910.0,53.5,11049.0,11895.0,1147.0,60.05235602094241
Dairy Queen,4701 N Academy Blvd,Colorado Springs,CO,80918,US,38.9,-104.7645,49232.0,34.3,64840.0,32597.0,4478.0,9.095710107247319
McDonald's,2200 Briarcrest Dr,Bryan,TX,77802,US,30.65917,-96.33197,26128.0,34.2,56669.0,32962.0,3322.0,12.714329454990814
McDonald's,75 Commerce Cir,Bristol,PA,19007,US,40.099377000000004,-74.872876,20925.0,37.5,51701.0,27520.0,3431.0,16.396654719235364
McDonald's,4316 Buffalo Rd,Erie,PA,16510,US,42.146291,-80.00426,25735.0,40.0,51751.0,26340.0,4737.0,18.40683893530212
McDonald's,1284 S Market St,Elizabethtown,PA,17022,US,40.139348,-76.589311,30556.0,40.6,67834.0,31735.0,1781.0,5.828642492472837
McDonald's,15 5th St,Ellwood City,PA,16117,US,40.8619,-80.286889,16974.0,42.4,51045.0,27339.0,1698.0,10.003534817956876
SONIC Drive-In,3036 Broad River Rd,Columbia,SC,29210,US,34.049640000000004,-81.10465,40305.0,31.9,41605.0,23284.0,5912.0,14.668155315717653
McDonald's,1930 Street Rd,Bensalem,PA,19020,US,40.096612,-74.945375,54827.0,40.5,63907.0,33998.0,6233.0,11.368486329728054
