Name,Address,City,State,Zip Code,Country,Latitude,Longitude
Chipotle Mexican Grill,3580 Horizon Blvd Trevose   ,Trevose,Pennsylvania,19053,US,40.1373631,-74.96464818
Chipotle Mexican Grill,25 W Street Rd Warminster  ,Warminster,Pennsylvania,18974,US,40.19729,-75.082474
Chipotle Mexican Grill,1513 Main St Bldg 500A Warrington ,Warrington,Pennsylvania,18976,US,40.2309462,-75.1361968
Chipotle Mexican Grill,187 Old Mill Blvd Washington  ,Washington,Pennsylvania,15301,US,40.1896141,-80.218805
Chipotle Mexican Grill,239 E Swedesford Rd Wayne  ,Wayne,Pennsylvania,19087,US,40.07396184,-75.43201481
Chipotle Mexican Grill,323 E Lancaster Ave Wayne  ,Wayne,Pennsylvania,19087,US,40.0442449,-75.3792673
Chipotle Mexican Grill,101 Turner Ln West Chester  ,Chester,Pennsylvania,19380,US,39.96929534,-75.58764103
Chipotle Mexican Grill,11359 Perry Hwy Wexford   ,Wexford,Pennsylvania,15090,US,40.62299889,-80.05430906
Chipotle Mexican Grill,837 Lehigh Lifestyle Ctr Whitehall  ,Whitehall,Pennsylvania,18052,US,40.63015037,-75.4802533
Chipotle Mexican Grill,280 Mundy St Ste 1 Wilkes Barre,Barre,Pennsylvania,18702,US,41.2435024,-75.8428947
Chipotle Mexican Grill,2618 W Moreland Rd Willow Grove ,Grove,Pennsylvania,19090,US,40.14358602,-75.12174902
Chipotle Mexican Grill,2401 W Cheltenham Ave Ste 220 Wyncote,Wyncote,Pennsylvania,19095,US,40.07355,-75.154918
Chipotle Mexican Grill,1923 Springwood Rd York   ,York,Pennsylvania,17403,US,39.93964618,-76.69322444
Chipotle Mexican Grill,2801 Concord Rd York   ,York,Pennsylvania,17402,US,39.983066,-76.668861
Chipotle Mexican Grill,890 Loucks Rd York   ,York,Pennsylvania,17404,US,39.9798254,-76.7519549
Chipotle Mexican Grill,87 Hillside Rd Cranston   ,Cranston,Rhode Island,2920,US,41.7617853,-71.4588352
Chipotle Mexican Grill,1191 Division Street East Greenwich  ,Greenwich,Rhode Island,2818,US,41.6633042,-71.4944774
Chipotle Mexican Grill,1386 Atwood Ave Johnston   ,Johnston,Rhode Island,2919,US,41.81454905,-71.4964359
Chipotle Mexican Grill,622 George Washington Hwy Lincoln  ,Lincoln,Rhode Island,2865,US,41.93836596,-71.4773661
Chipotle Mexican Grill,11 E Main Rd Middletown  ,Middletown,Rhode Island,2842,US,41.51654425,-71.29926722
Chipotle Mexican Grill,235 Thayer St Providence   ,Providence,Rhode Island,2906,US,41.8282018,-71.40055387
Chipotle Mexican Grill,371 Putnam Pike Smithfield   ,Smithfield,Rhode Island,2917,US,41.870703,-71.5214
Chipotle Mexican Grill,1800 Post Road Warwick   ,Warwick,Rhode Island,2886,US,41.73135,-71.435694
Chipotle Mexican Grill,969 Bald Hill Rd Warwick  ,Warwick,Rhode Island,2886,US,41.71229447,-71.48965054
Chipotle Mexican Grill,3556 Clemson Blvd Suite 300 Anderson ,Anderson,South Carolina,29621,US,34.55238545,-82.67812235
Chipotle Mexican Grill,1250 Fording Island Rd Ste A Bluffton,Bluffton,South Carolina,29910,US,32.24714816,-80.83250364
Chipotle Mexican Grill,374 King St Charleston   ,Charleston,South Carolina,29401,US,32.78561416,-79.93600473
Chipotle Mexican Grill,393 College Ave Ste 201 Clemson ,Clemson,South Carolina,29631,US,34.68456675,-82.83736705
Chipotle Mexican Grill,10136 Two Notch Rd Ste 107B Columbia,Columbia,South Carolina,29229,US,34.1162732,-80.8811665
Chipotle Mexican Grill,276 Harbison Blvd Ste B Columbia ,Columbia,South Carolina,29212,US,34.0725388,-81.1578468
Chipotle Mexican Grill,4840 Forest Dr Ste 16 Columbia ,Columbia,South Carolina,29206,US,34.01832628,-80.96561692
Chipotle Mexican Grill,6070 Garners Ferry Rd Ste F Columbia,Columbia,South Carolina,29209,US,33.98314716,-80.96767499
Chipotle Mexican Grill,619 Gervais St Columbia   ,Columbia,South Carolina,29201,US,33.99895231,-81.04286773
Chipotle Mexican Grill,2617 David H McLeod Blvd Florence ,Florence,South Carolina,29501,US,34.1918158,-79.8331336
Chipotle Mexican Grill,4 Market Point Dr Ste C Greenville,Greenville,South Carolina,29607,US,34.82591812,-82.2996929
Chipotle Mexican Grill,640 Haywood Rd Greenville   ,Greenville,South Carolina,29607,US,34.84859099,-82.33826921
Chipotle Mexican Grill,1509 N Highway 17 Mt Pleasant ,Pleasant,South Carolina,29464,US,32.817089,-79.845077
Chipotle Mexican Grill,1000 S Commons Dr Ste 101 Myrtle,Beach,South Carolina,29588,US,33.64426053,-78.98684448
Chipotle Mexican Grill,1229 N Retail Ct Myrtle Beach ,Beach,South Carolina,29577,US,33.7049792,-78.9207932
Chipotle Mexican Grill,362 E Martintown Rd North Augusta ,Augusta,South Carolina,29841,US,33.49743746,-81.9608495
Chipotle Mexican Grill,4953 Centre Pointe Dr North Charleston ,Charleston,South Carolina,29418,US,32.87309349,-80.02037084
Chipotle Mexican Grill,7398 Rivers Ave Suite 102 North Charleston,Charleston,South Carolina,29406,US,32.93688509,-80.03890802
Chipotle Mexican Grill,1502 Highway 17 N Unit 1 North,Beach,South Carolina,29582,US,33.8420169,-78.6609744
Chipotle Mexican Grill,1490 Wo Ezell Blvd Suite A Spartanburg,Spartanburg,South Carolina,29301,US,34.93774335,-81.98452934
Chipotle Mexican Grill,1209 N Main St Ste D Summerville,Summerville,South Carolina,29483,US,33.03471228,-80.15839721
Chipotle Mexican Grill,269 Franklin Rd Brentwood   ,Brentwood,Tennessee,37027,US,36.02975269,-86.7914769
Chipotle Mexican Grill,2122 Gunbarrel Rd Chattanooga   ,Chattanooga,Tennessee,37421,US,35.034478,-85.152574
Chipotle Mexican Grill,625 Kennedy Ln Clarksville   ,Clarksville,Tennessee,37040,US,36.59816675,-87.28607598
Chipotle Mexican Grill,1255 Interstate Dr Ste D109 Cookeville ,Cookeville,Tennessee,38501,US,36.1387361,-85.50743964
Chipotle Mexican Grill,695 N Germantown Pkwy 101 Cordova ,Cordova,Tennessee,38018,US,35.144431,-89.796033
Chipotle Mexican Grill,430 Cool Springs Blvd Ste 100 Franklin,Franklin,Tennessee,37067,US,35.9451965,-86.8252433
Chipotle Mexican Grill,214 Indian Lake Blvd Hendersonville  ,Hendersonville,Tennessee,37075,US,36.3209576,-86.5994131
Chipotle Mexican Grill,11380 Parkside Dr Knoxville   ,Knoxville,Tennessee,37934,US,35.8992999,-84.160719
Chipotle Mexican Grill,1701 Cumberland Ave Knoxville   ,Knoxville,Tennessee,37916,US,35.95662007,-83.93276327
Chipotle Mexican Grill,204 Advantage Pl Knoxville   ,Knoxville,Tennessee,37922,US,35.91579268,-84.08944465
Chipotle Mexican Grill,4829 N Broadway St Knoxville  ,Knoxville,Tennessee,37918,US,36.02624297,-83.92783766
Chipotle Mexican Grill,7600 Kingston Pike Ste 1348A Knoxville ,Knoxville,Tennessee,37919,US,35.92430096,-84.03702542
Chipotle Mexican Grill,2046 Union Ave Ste 101 Memphis ,Memphis,Tennessee,38104,US,35.1347845,-89.9935507
Chipotle Mexican Grill,2760 N Germantown Pkwy Ste 262 Memphis,Memphis,Tennessee,38133,US,35.20110113,-89.78755905
Chipotle Mexican Grill,5865 Poplar Ave Ste 104 Memphis ,Memphis,Tennessee,38119,US,35.1019464,-89.8656928
Chipotle Mexican Grill,2113 Memorial Blvd Ste A Murfreesboro ,Murfreesboro,Tennessee,37129,US,35.85565317,-86.43089654
Chipotle Mexican Grill,479 N Thompson Ln Murfreesboro  ,Murfreesboro,Tennessee,37129,US,35.85564006,-86.43091842
Chipotle Mexican Grill,2032 Rosa L Parks Blvd Nashville ,Nashville,Tennessee,37228,US,36.18896044,-86.79796411
Chipotle Mexican Grill,2825 W End Ave Nashville  ,Nashville,Tennessee,37203,US,36.1441424,-86.8132771
Chipotle Mexican Grill,3900 Hillsboro Pike Ste 28 Nashville ,Nashville,Tennessee,37215,US,36.10539142,-86.81267103
Chipotle Mexican Grill,400 21st Ave S Nashville  ,Nashville,Tennessee,37203,US,36.14728081,-86.79887229
Chipotle Mexican Grill,6838 Charlotte Pike Nashville   ,Nashville,Tennessee,37209,US,36.13281495,-86.8943487
Chipotle Mexican Grill,731 Thompson Ln Nashville   ,Nashville,Tennessee,37204,US,36.11145284,-86.76667109
Chipotle Mexican Grill,96 White Bridge Rd Ste 103 Nashville,Nashville,Tennessee,37205,US,36.1294922,-86.85315587
Chipotle Mexican Grill,1713 Parkway Sevierville    ,Sevierville,Tennessee,37862,US,35.83063092,-83.57297061
Chipotle Mexican Grill,715 Team Blvd Smyrna   ,Smyrna,Tennessee,37167,US,35.97942228,-86.56428607
Chipotle Mexican Grill,3800 S Clack St Abilene  ,Abilene,Texas,79606,US,32.40542941,-99.76535907
Chipotle Mexican Grill,3771 Belt Line Rd Addison  ,Addison,Texas,75001,US,32.95366772,-96.85307686
Chipotle Mexican Grill,103 Central Expy N Allen  ,Allen,Texas,75013,US,33.10290637,-96.67913172
Chipotle Mexican Grill,2414 S Georgia St Amarillo  ,Amarillo,Texas,79109,US,35.18870227,-101.8667945
Chipotle Mexican Grill,1390 S Cooper St Ste 100 Arlington,Arlington,Texas,76013,US,32.72220802,-97.11525655
Chipotle Mexican Grill,2151 N Collins St Ste 111 Arlington,Arlington,Texas,76011,US,32.76898855,-97.09679096
Chipotle Mexican Grill,5001 S Cooper St Ste 125 Arlington,Arlington,Texas,76017,US,32.66463556,-97.13348452
Chipotle Mexican Grill,10515 N Mopac Expy Ste B200 Austin,Austin,Texas,78759,US,30.38987021,-97.73331839
Chipotle Mexican Grill,1109 E. 5th St. Suite 130 Austin,Austin,Texas,78702,US,30.2635574,-97.731575
Chipotle Mexican Grill,11301 Lakeline Blvd Ste 230 Austin ,Austin,Texas,78717,US,30.47998,-97.80108
Chipotle Mexican Grill,1201 Barbara Jordan Blvd Ste 1300 Austin,Austin,Texas,78723,US,30.30561201,-97.70798119
Chipotle Mexican Grill,1700 W Parmer Ln Ste 200 Austin,Austin,Texas,78727,US,30.413357,-97.6895913
Chipotle Mexican Grill,1920 E Riverside Dr Ste E-150 Austin,Austin,Texas,78741,US,30.24214109,-97.72727692
Chipotle Mexican Grill,2230 Guadalupe St # 32 Austin ,Austin,Texas,78705,US,30.2856525,-97.7420388
Chipotle Mexican Grill,2320 S Lamar Blvd Austin  ,Austin,Texas,78704,US,30.24762583,-97.77547724
Chipotle Mexican Grill,2700 W Anderson Ln Ste 204 Austin,Austin,Texas,78757,US,30.35862878,-97.73474162
Chipotle Mexican Grill,4400 N Lamar Blvd Ste 101 Austin,Austin,Texas,78756,US,30.31258234,-97.73861282
Chipotle Mexican Grill,5000 W Slaughter Ln Bldg 3 Austin,Austin,Texas,78749,US,30.2005085,-97.8640217
Chipotle Mexican Grill,610 E Stassney Ln Ste B Austin,Austin,Texas,78745,US,30.201279,-97.768482
Chipotle Mexican Grill,6301 W Parmer Ln Ste 201 Austin,Austin,Texas,78729,US,30.44567362,-97.74415774
Chipotle Mexican Grill,7710 N FM 620 Rd Austin ,Austin,Texas,78726,US,30.4113419,-97.8509364
Chipotle Mexican Grill,801 Congress Ave. Ste 100 Austin ,Austin,Texas,78701,US,30.26993596,-97.74166665
Chipotle Mexican Grill,9600 S Interstate 35 Ste S350 Austin,Austin,Texas,78748,US,30.1584013,-97.7910949
Chipotle Mexican Grill,4996 Garth Rd Baytown   ,Baytown,Texas,77521,US,29.77971468,-94.97723264
Chipotle Mexican Grill,3905 Dowlen Rd Beaumont   ,Beaumont,Texas,77706,US,30.1153763,-94.1692828
Chipotle Mexican Grill,2100 Airport Fwy Ste 100 Bedford ,Bedford,Texas,76022,US,32.8361758,-97.132894
Chipotle Mexican Grill,1016 E Hebron Pkwy Ste 144 Carrollton,Carrollton,Texas,75010,US,33.02037636,-96.91372275
Chipotle Mexican Grill,398 E FM 1382 Cedar Hill ,Hill,Texas,75104,US,32.59237574,-96.93786072
Chipotle Mexican Grill,909 E Whitestone Blvd Ste A Cedar,Park,Texas,78613,US,30.52490831,-97.81967994
Chipotle Mexican Grill,1505 University Dr E College Station ,Station,Texas,77840,US,30.639633,-96.316716
Chipotle Mexican Grill,815 University Dr College Station  ,Station,Texas,77840,US,30.62235243,-96.34132144
Chipotle Mexican Grill,4609 Colleyville Blvd Colleyville   ,Colleyville,Texas,76034,US,32.8780886,-97.15828218
Chipotle Mexican Grill,1301 W Davis St Ste B Conroe,Conroe,Texas,77304,US,30.31525058,-95.47347413
Chipotle Mexican Grill,3085 College Park Dr Conroe  ,Conroe,Texas,77384,US,30.20635915,-95.46358245
Chipotle Mexican Grill,104 S Denton Tap Rd Ste 100,Coppell,Texas,75019,US,32.96902365,-96.99328057
Chipotle Mexican Grill,3018 E Business 190 Ste 300 Copperas,Cove,Texas,76522,US,31.12028373,-97.86153828
Chipotle Mexican Grill,8201 I-35 E Corinth   ,Corinth,Texas,75065,US,33.1305398,-97.0390026
Chipotle Mexican Grill,4938 S Staples St Ste E1 Corpus,Christi,Texas,78411,US,27.709253,-97.36811
Chipotle Mexican Grill,17400 Spring Cypress Rd Cypress  ,Cypress,Texas,77429,US,29.97279663,-95.69147356
Chipotle Mexican Grill,28920 Highway 290 H05 Cypress  ,Cypress,Texas,77433,US,29.9930646,-95.7513406
Chipotle Mexican Grill,9202 Barker Cypress Rd Ste 145 Cypress,Cypress,Texas,77433,US,29.911806,-95.685436
Chipotle Mexican Grill,11613 N Central Expy Ste 100 Dallas,Dallas,Texas,75243,US,32.90781142,-96.76975673
Chipotle Mexican Grill,11930 Preston Rd Ste 108 Dallas ,Dallas,Texas,75230,US,32.91141547,-96.80302352
Chipotle Mexican Grill,12747 Midway Rd Dallas   ,Dallas,Texas,75244,US,32.92135201,-96.83873005
Chipotle Mexican Grill,14715 Coit Road Suite 102 Dallas ,Dallas,Texas,75254,US,32.94971005,-96.76948706
Chipotle Mexican Grill,18152 Preston Rd Ste 1 Dallas ,Dallas,Texas,75252,US,32.99912051,-96.79672475
Chipotle Mexican Grill,2201 Abrams Rd Dallas   ,Dallas,Texas,75214,US,32.81639867,-96.75316057
Chipotle Mexican Grill,2401 Victory Park Ln 140 Dallas ,Dallas,Texas,75219,US,32.78812,-96.81001
Chipotle Mexican Grill,2427 W Mockingbird Lane Ste 150 Dallas,Dallas,Texas,75235,US,32.8273184,-96.8455045
Chipotle Mexican Grill,2705 McKinney Ave Dallas   ,Dallas,Texas,75204,US,32.79815888,-96.80163622
Chipotle Mexican Grill,3701 W Northwest Hwy Ste 450 Dallas,Dallas,Texas,75220,US,32.86112926,-96.85722228
Chipotle Mexican Grill,39779 Lbj Fwy Ste 110 Dallas ,Dallas,Texas,75237,US,32.65037453,-96.86557891
Chipotle Mexican Grill,4330 Lemmon Ave Dallas   ,Dallas,Texas,75219,US,32.81777982,-96.81203523
Chipotle Mexican Grill,4502 McKinney Ave Dallas   ,Dallas,Texas,75205,US,32.82102996,-96.78812208
Chipotle Mexican Grill,5290 Belt Line Rd Ste 102A Dallas,Dallas,Texas,75254,US,32.9536677,-96.8178835
Chipotle Mexican Grill,6471 E Northwest Hwy Ste 150 Dallas,Dallas,Texas,75231,US,32.85733248,-96.7495986
Chipotle Mexican Grill,7700 N Central Expy Dallas  ,Dallas,Texas,75206,US,32.85747812,-96.76965457
Chipotle Mexican Grill,8018 Park Ln # 105 Dallas ,Dallas,Texas,75231,US,32.8705513,-96.769036
Chipotle Mexican Grill,8687 N Central Expy Ste 2396 Dallas,Dallas,Texas,75225,US,32.86864548,-96.77362332
Chipotle Mexican Grill,9291 Garland Rd Ste 120 Dallas ,Dallas,Texas,75218,US,32.831647,-96.7056409
Chipotle Mexican Grill,8035 Spencer Hwy Deer Park  ,Park,Texas,77536,US,29.66432618,-95.11553125
Chipotle Mexican Grill,1224 W Hickory St Denton  ,Denton,Texas,76201,US,33.21483476,-97.1462039
Chipotle Mexican Grill,1800 S Loop 288 Ste 398 Denton,Denton,Texas,76205,US,33.19178014,-97.10028991
Chipotle Mexican Grill,2735 W University Dr Ste 1051 Denton,Denton,Texas,76201,US,33.22937521,-97.16863888
Chipotle Mexican Grill,1001 North Interstate 35E Service Rd Suite,Desoto,Texas,75115,US,32.6047426,-96.8254568
Chipotle Mexican Grill,10771 Gateway South Boulevard Bldg M ,M,Texas,e 101,El Paso,31.9246792,-106.4390277
Chipotle Mexican Grill,1355 George Dieter Dr Ste 101 El,Paso,Texas,79936,US,31.72861537,-106.3034295
Chipotle Mexican Grill,2900 N Mesa St Suite H-1 El,Paso,Texas,79902,US,31.7789014,-106.5040344
Chipotle Mexican Grill,6450 N Desert Blvd # I104 El,Paso,Texas,79912,US,31.8870565,-106.5788756
Chipotle Mexican Grill,6801 N Mesa St El Paso ,Paso,Texas,79912,US,31.83434048,-106.5460485
Chipotle Mexican Grill,8889 Gateway Blvd W Ste 2510 El,Paso,Texas,79925,US,31.7707749,-106.3711151
Chipotle Mexican Grill,3010 State Highway 121 Ste 800 Euless,Euless,Texas,76039,US,32.88010335,-97.09811057
Chipotle Mexican Grill,2427 Valley View Ln Farmers Branch ,Branch,Texas,75234,US,32.9235699,-96.8988184
Chipotle Mexican Grill,1900 Long Prairie Rd Ste 108 Flower,Mound,Texas,75022,US,33.010971,-97.0700988
Chipotle Mexican Grill,6100 Long Prairie Rd Ste 100 Flower,Mound,Texas,75028,US,33.06980834,-97.08208367
Chipotle Mexican Grill,1617 Pleasonton Road Ste G-107 Fort Bliss,Bliss,Texas,79906,US,31.817055,-106.42756
Chipotle Mexican Grill,Fort Hood Shopping Center #105 Fort Hood,Hood,Texas,76544,US,31.1308526,-97.7981556
Chipotle Mexican Grill,1519 W Rosedale St Fort Worth ,Worth,Texas,76104,US,32.73279268,-97.34312149
Chipotle Mexican Grill,2901 Heritage Trace Pkwy Ste 101 Fort,Worth,Texas,76177,US,32.91513637,-97.31380647
Chipotle Mexican Grill,3000 W 7th St Ste 110 Fort,Worth,Texas,76107,US,32.75136879,-97.36039
Chipotle Mexican Grill,3050 S Hulen St Ste C Fort,Worth,Texas,76109,US,32.7064172,-97.3890324
Chipotle Mexican Grill,4200 Highway 360 Fort Worth  ,Worth,Texas,76155,US,32.8240426,-97.0602447
Chipotle Mexican Grill,4484 Bryant Irvin Rd Ste 101 Fort,Worth,Texas,76132,US,32.6847621,-97.41457915
Chipotle Mexican Grill,6370 Camp Bowie Blvd Ste 140 Fort,Worth,Texas,76116,US,32.72643078,-97.42218088
Chipotle Mexican Grill,6706 Westworth Blvd Ste 101 Fort Worth,Worth,Texas,76114,US,32.7551398,-97.4295312
Chipotle Mexican Grill,7100 Blue Mound Rd Fort Worth ,Worth,Texas,76131,US,32.8699575,-97.3420637
Chipotle Mexican Grill,1705 S Friendswood Dr Friendswood  ,Friendswood,Texas,77546,US,29.5080192,-95.1873161
Chipotle Mexican Grill,3401 Preston Rd Ste 2 Frisco ,Frisco,Texas,75034,US,33.1073885,-96.8061975
Chipotle Mexican Grill,6111 Custer Rd Ste 100 Frisco ,Frisco,Texas,75035,US,33.12776147,-96.73395279
Chipotle Mexican Grill,6851 Warren Pkwy Ste 205 Frisco ,Frisco,Texas,75034,US,33.1060821,-96.8254278
Chipotle Mexican Grill,4170 Lavon Dr Ste 130 Garland ,Garland,Texas,75040,US,32.95552813,-96.61685491
Chipotle Mexican Grill,900 N Austin Ave Ste 102 Georgetown,Georgetown,Texas,78626,US,30.64930007,-97.67747303
Chipotle Mexican Grill,321 E US Highway 377 Granbury ,Granbury,Texas,76048,US,32.43363772,-97.78478846
Chipotle Mexican Grill,1220 Arkansas Ln Ste 100 Grand Prairie,Prairie,Texas,75052,US,32.706107,-97.023461
Chipotle Mexican Grill,4095 S Carrier Pkwy Grand Prairie ,Prairie,Texas,75052,US,32.67379439,-97.00618716
Chipotle Mexican Grill,2225 E Grapevine Mills Cir Grapevine ,Grapevine,Texas,76051,US,32.961723,-97.041844
Chipotle Mexican Grill,3118 Interstate Highway 30 Greenville  ,Greenville,Texas,75402,US,33.09599987,-96.11259469
Chipotle Mexican Grill,201 E Central Texas Expy Ste 1400,Heights,Texas,76548,US,31.072048,-97.665851
Chipotle Mexican Grill,410 Dixieland Rd Harlingen   ,Harlingen,Texas,78552,US,26.18654664,-97.72133968
Chipotle Mexican Grill,10701 North Fwy Ste D Houston ,Houston,Texas,77037,US,29.91996472,-95.41358444
Chipotle Mexican Grill,10905 Louetta Rd Houston   ,Houston,Texas,77070,US,29.9963734,-95.57682463
Chipotle Mexican Grill,11150 Northwest Fwy Ste 100 Houston ,Houston,Texas,77092,US,29.818847,-95.466769
Chipotle Mexican Grill,1120 Eldridge Pkwy Ste 100 Houston ,Houston,Texas,77077,US,29.76837547,-95.6241177
Chipotle Mexican Grill,11805 Westheimer Rd Ste 330 Houston ,Houston,Texas,77077,US,29.7360251,-95.5860864
Chipotle Mexican Grill,1249 North Loop W Houston  ,Houston,Texas,77008,US,29.81201584,-95.42221543
Chipotle Mexican Grill,1260 Fry Rd Houston   ,Houston,Texas,77084,US,29.78766489,-95.71834045
Chipotle Mexican Grill,12888 Queensbury Ln Ste 142 Houston ,Houston,Texas,77024,US,29.7796515,-95.5620913
Chipotle Mexican Grill,13313 FM 1960 Rd W Houston ,Houston,Texas,77065,US,29.9159156,-95.616457
Chipotle Mexican Grill,13630 East Fwy Ste 100 Houston ,Houston,Texas,77015,US,29.76973209,-95.181891
Chipotle Mexican Grill,13768 Northwest Fwy Houston   ,Houston,Texas,77040,US,29.8539038,-95.5128787
Chipotle Mexican Grill,14309 E Sam Houston Pkwy N Bldg,Houston,Texas,77044,US,29.9285434,-95.2037536
Chipotle Mexican Grill,15710 N Fwy Houston   ,Houston,Texas,77090,US,29.9950199,-95.4239349
Chipotle Mexican Grill,2027 S Shepherd Dr Ste A Houston,Houston,Texas,77019,US,29.74707676,-95.41027795
Chipotle Mexican Grill,207 Heights Blvd Houston   ,Houston,Texas,77007,US,29.77467297,-95.39791268
Chipotle Mexican Grill,2625 Lousiana St Ste K Houston ,Houston,Texas,77006,US,29.74631541,-95.37628624
Chipotle Mexican Grill,303 Memorial City Ste 303 Houston ,Houston,Texas,77024,US,29.78052003,-95.53988531
Chipotle Mexican Grill,3819 Richmond Ave Houston   ,Houston,Texas,77027,US,29.7322553,-95.43905702
Chipotle Mexican Grill,5015 Westheimer Rd Ste A1285 Houston ,Houston,Texas,77056,US,29.739234,-95.4624001
Chipotle Mexican Grill,5176 Richmond Ave Houston   ,Houston,Texas,77056,US,29.73201093,-95.46632792
Chipotle Mexican Grill,5600 Kirby Dr Ste N1 Houston ,Houston,Texas,77005,US,29.72189678,-95.41898282
Chipotle Mexican Grill,5706 San Felipe St. A-100 Houston ,Houston,Texas,77057,US,29.7501433,-95.4774043
Chipotle Mexican Grill,5866 E Sam Houston Pkwy N Ste,Houston,Texas,77049,US,29.8100681,-95.1624728
Chipotle Mexican Grill,6600 Fannin St Spc A Houston ,Houston,Texas,77030,US,29.70976298,-95.401123
Chipotle Mexican Grill,6887 Hwy 6 N Ste 100 Houston,Houston,Texas,77084,US,29.8770303,-95.645839
Chipotle Mexican Grill,7457 Southwest Fwy Ste 300 Houston ,Houston,Texas,77074,US,29.698378,-95.51778033
Chipotle Mexican Grill,7600 Cypress Creek Pkwy Houston  ,Houston,Texas,77070,US,29.9642351,-95.5435751
Chipotle Mexican Grill,8401 Westheimer Rd Ste 100 Houston ,Houston,Texas,77063,US,29.73650634,-95.51441474
Chipotle Mexican Grill,8505 Main St Ste 100 Houston ,Houston,Texas,77025,US,29.6907027,-95.4165025
Chipotle Mexican Grill,909 Texas St Ste B Houston ,Houston,Texas,77002,US,29.76023603,-95.3626155
Chipotle Mexican Grill,9102 W Sam Houston Pkwy N Ste,Houston,Texas,77064,US,29.90381793,-95.55149932
Chipotle Mexican Grill,10035 FM 1960 Bypass Rd W Humble,Humble,Texas,77338,US,30.00585513,-95.26930924
Chipotle Mexican Grill,7418 FM 1960 Rd E Humble ,Humble,Texas,77346,US,29.99741278,-95.16401613
Chipotle Mexican Grill,213 Interstate 45 S Huntsville  ,Huntsville,Texas,77340,US,30.71083081,-95.56625451
Chipotle Mexican Grill,1312 W Pipeline Rd Hurst  ,Hurst,Texas,76053,US,32.8242077,-97.19987249
Chipotle Mexican Grill,118 E John Carpenter Fwy Ste 160,Irving,Texas,75062,US,32.86575261,-96.94360213
Chipotle Mexican Grill,2800 N Belt Line Rd Irving ,Irving,Texas,75062,US,32.84434954,-96.99201493
Chipotle Mexican Grill,7717 N Macarthur Blvd Ste 100 Irving,Irving,Texas,75063,US,32.9123609,-96.9594392
Chipotle Mexican Grill,8445 N Belt Line Rd Ste 130,Irving,Texas,75063,US,32.92209956,-96.99437747
Chipotle Mexican Grill,1427 S Mason Rd Katy  ,Katy,Texas,77450,US,29.7614722,-95.75115943
Chipotle Mexican Grill,24600 Katy Fwy Katy   ,Katy,Texas,77494,US,29.78736833,-95.79278617
Chipotle Mexican Grill,6547 Lake Worth Blvd Ste 200 Lake,Worth,Texas,76135,US,32.81027796,-97.43238791
Chipotle Mexican Grill,1211 Del Mar Blvd. Suite #1 Laredo,Laredo,Texas,78041,US,27.57321199,-99.47384388
Chipotle Mexican Grill,2605 S Stemmons Fwy Lewisville  ,Lewisville,Texas,75067,US,33.00050676,-96.96263327
Chipotle Mexican Grill,5040 State Highway 121 Ste 100 Lewisville,Lewisville,Texas,75056,US,33.06905994,-96.87929593
Chipotle Mexican Grill,722 W Main St Lewisville  ,Lewisville,Texas,75067,US,33.04606244,-97.01036565
Chipotle Mexican Grill,415 E Loop 281 Longview  ,Longview,Texas,75605,US,32.54216713,-94.73354165
Chipotle Mexican Grill,2411 Glenna Goodacre Blvd Lubbock  ,Lubbock,Texas,79401,US,33.5880611,-101.8694548
Chipotle Mexican Grill,2912 W Loop 289 Ste 102 Lubbock,Lubbock,Texas,79407,US,33.5674793,-101.9449518
Chipotle Mexican Grill,8201 Quaker Ave Unit 102 Lubbock ,Lubbock,Texas,79424,US,33.5178,-101.903485
Chipotle Mexican Grill,1971 Highway 287 N Ste 125 Mansfield,Mansfield,Texas,76063,US,32.59547969,-97.14808758
Chipotle Mexican Grill,3400 W Expressway 83 McAllen  ,McAllen,Texas,78501,US,26.19605701,-98.26065481
Chipotle Mexican Grill,7300 N 10th St Ste 30 McAllen,McAllen,Texas,78504,US,26.26853659,-98.21822809
Chipotle Mexican Grill,2014 W University Dr Ste 300 McKinney,McKinney,Texas,75071,US,33.2180591,-96.6383274
Chipotle Mexican Grill,2811 Craig Dr Ste 100 McKinney ,McKinney,Texas,75070,US,33.172935,-96.641888
Chipotle Mexican Grill,125 US-80 E Ste 200 Mesquite ,Mesquite,Texas,75150,US,32.791546,-96.5970865
Chipotle Mexican Grill,1715 N Town East Blvd Ste 100,Mesquite,Texas,75150,US,32.81120819,-96.62445162
Chipotle Mexican Grill,2820 West Loop 250 North Suite 210,Midland,Texas,79705,US,32.03630303,-102.1233529
Chipotle Mexican Grill,6245 Highway 6 Ste 100 Missouri City,City,Texas,77459,US,29.56457402,-95.56266588
Chipotle Mexican Grill,121 E FM 544 Ste 129 Murphy,Murphy,Texas,75094,US,33.01195958,-96.60931745
Chipotle Mexican Grill,2111 North St Nacogdoches   ,Nacogdoches,Texas,75965,US,31.623117,-94.652685
Chipotle Mexican Grill,156 S State Highway 46 Suite A,Braunfels,Texas,78130,US,29.70102997,-98.0956525
Chipotle Mexican Grill,5100 Rufe Snow Dr North Richland Hills,Hills,Texas,76180,US,32.841077,-97.237807
Chipotle Mexican Grill,9127 Grapevine Hwy Ste 100 North Richland,Hills,Texas,76180,US,32.85343525,-97.19022933
